contact_id,account_id,first_name,last_name,title,seniority,role_flag,email,email_domain,last_activity_at
CON-84OT9LAO,ACC-5S9ZORNK,Diego,Jackson,Sales Ops Manager,Manager,User,diego.jackson@clearview-retail-1.com,clearview-retail-1.com,2023-07-05T10:26:41.131511
CON-RH8JEUBN,ACC-5S9ZORNK,Priya,Lewis,Security Engineer,IC,Decision_Influencer,priya.lewis@clearview-retail-1.com,clearview-retail-1.com,2022-11-07T14:40:51.131511
CON-6OHDFODJ,ACC-5S9ZORNK,Morgan,Jackson,Risk Analyst,IC,Decision_Influencer,morgan.jackson@clearview-retail-1.com,clearview-retail-1.com,2025-08-29T10:01:54.131511
CON-G6Y4OYXV,ACC-PXCDIWOA,Ava,Lee,GRC Manager,Manager,Decision_Influencer,ava.lee@northstar-systems-1.com,northstar-systems-1.com,2023-03-15T12:59:15.131511
CON-C9LF89AL,ACC-PXCDIWOA,Rowan,Taylor,IT Manager,Manager,Decision_Influencer,rowan.taylor@northstar-systems-1.com,northstar-systems-1.com,2023-07-11T07:08:44.131511
CON-B3LS82QR,ACC-PXCDIWOA,Ethan,White,Sales Ops Manager,Manager,User,ethan.white@northstar-systems-1.com,northstar-systems-1.com,2023-04-16T18:45:23.131511
CON-VFFAOL2O,ACC-PXCDIWOA,Sophia,Clark,Systems Admin,IC,User,sophia.clark@northstar-systems-1.com,northstar-systems-1.com,2025-07-27T03:40:53.131511
CON-QNFQ1E9W,ACC-68IPVDJM,Jordan,Hall,Head of Security,Director,Decision_Maker,jordan.hall@blueriver-consulting-1.com,blueriver-consulting-1.com,2025-08-03T09:34:16.131511
CON-WZGQV8S7,ACC-68IPVDJM,Casey,Jackson,Data Analyst,IC,User,casey.jackson@blueriver-consulting-1.com,blueriver-consulting-1.com,2024-08-21T13:47:12.131511
CON-2L3JZ3K4,ACC-68IPVDJM,Alex,Jones,Systems Admin,IC,User,alex.jones@blueriver-consulting-1.com,blueriver-consulting-1.com,2024-05-09T07:11:45.131511
CON-JC9K3PKQ,ACC-68IPVDJM,Kenji,Lopez,Data Analyst,IC,User,kenji.lopez@blueriver-consulting-1.com,blueriver-consulting-1.com,2023-03-29T18:57:09.131511
CON-C0KZDTDR,ACC-6CT9ORYX,Riley,Davis,Director of IT,Director,Decision_Maker,riley.davis@sapphire-biotech-3.com,sapphire-biotech-3.com,2023-08-18T19:19:57.131511
CON-N920LSAW,ACC-6CT9ORYX,Jamie,Lee,Sales Ops Manager,Manager,User,jamie.lee@sapphire-biotech-3.com,sapphire-biotech-3.com,2025-06-04T19:09:05.131511
CON-M73C5I4R,ACC-6CT9ORYX,Cameron,Hall,VP IT,VP,Decision_Maker,cameron.hall@sapphire-biotech-3.com,sapphire-biotech-3.com,2024-09-03T09:45:49.131511
CON-TIG0PO5S,ACC-6CT9ORYX,Isla,Wong,Director of IT,Director,Decision_Maker,isla.wong@sapphire-biotech-3.com,sapphire-biotech-3.com,2025-08-20T06:07:27.131511
CON-OJRU670U,ACC-EWF0DJJ3,Omar,Young,GRC Manager,Manager,Decision_Influencer,omar.young@sapphire-analytics-2.com,sapphire-analytics-2.com,2024-05-23T02:40:56.131511
CON-G0VMOAYL,ACC-EWF0DJJ3,Ethan,Martin,VP IT,VP,Decision_Maker,ethan.martin@sapphire-analytics-2.com,sapphire-analytics-2.com,2024-01-15T17:32:16.131511
CON-WRH4S2KA,ACC-EWF0DJJ3,Ethan,Wilson,GRC Manager,Manager,Decision_Influencer,ethan.wilson@sapphire-analytics-2.com,sapphire-analytics-2.com,2023-10-11T08:47:31.131511
CON-LF0Q2CEY,ACC-EWF0DJJ3,Kai,Harris,IT Manager,Manager,Decision_Influencer,kai.harris@sapphire-analytics-2.com,sapphire-analytics-2.com,2025-09-26T06:43:22.131511
CON-Z3QU1UUL,ACC-NMQOFUOM,Ethan,Patel,Sales Ops Manager,Manager,User,ethan.patel@blueriver-analytics-2.com,blueriver-analytics-2.com,2023-07-25T01:37:50.131511
CON-LWAZEFQS,ACC-NMQOFUOM,Leo,Thompson,Data Analyst,IC,User,leo.thompson@blueriver-analytics-2.com,blueriver-analytics-2.com,2023-03-21T05:59:53.131511
CON-NVBVWJOH,ACC-NMQOFUOM,Leo,Lopez,Systems Admin,IC,User,leo.lopez@blueriver-analytics-2.com,blueriver-analytics-2.com,2024-05-14T16:57:00.131511
CON-CWC7F7NT,ACC-NMQOFUOM,Isla,Rodriguez,Head of Security,Director,Decision_Maker,isla.rodriguez@blueriver-analytics-2.com,blueriver-analytics-2.com,2024-08-13T01:54:22.131511
CON-10PCD4B9,ACC-ACJF3OUU,Riley,Lopez,GRC Manager,Manager,Decision_Influencer,riley.lopez@ironclad-insurance.com,ironclad-insurance.com,2024-05-31T22:28:44.131511
CON-1ZGCO8U9,ACC-ACJF3OUU,Casey,Young,IT Manager,Manager,Decision_Influencer,casey.young@ironclad-insurance.com,ironclad-insurance.com,2023-06-06T16:33:54.131511
CON-EJ21TZY2,ACC-ACJF3OUU,Avery,Taylor,IT Manager,Manager,Decision_Influencer,avery.taylor@ironclad-insurance.com,ironclad-insurance.com,2022-12-22T18:10:51.131511
CON-R8FKOKU2,ACC-ACJF3OUU,Riley,Harris,Security Engineer,IC,Decision_Influencer,riley.harris@ironclad-insurance.com,ironclad-insurance.com,2025-08-13T22:37:43.131511
CON-1UOVV7AA,ACC-ZJOJB1AP,Mateo,Clark,Head of Security,Director,Decision_Maker,mateo.clark@blueriver-studios-1.com,blueriver-studios-1.com,2023-06-12T15:39:58.131511
CON-64ZWXQ5C,ACC-ZJOJB1AP,Quinn,Wright,Director of IT,Director,Decision_Maker,quinn.wright@blueriver-studios-1.com,blueriver-studios-1.com,2023-04-25T13:33:10.131511
CON-W4LLO2CG,ACC-ZJOJB1AP,Noah,Hall,Head of Security,Director,Decision_Maker,noah.hall@blueriver-studios-1.com,blueriver-studios-1.com,2025-08-07T02:51:36.131511
CON-FVPKBSWR,ACC-ZJOJB1AP,Mia,Davis,Data Analyst,IC,User,mia.davis@blueriver-studios-1.com,blueriver-studios-1.com,2024-10-19T13:53:24.131511
CON-PKLHRFS1,ACC-8TU8IQCE,Mia,King,Security Architect,Director,Decision_Influencer,mia.king@aurora-ventures-3.com,aurora-ventures-3.com,2024-05-16T21:43:44.131511
CON-ZFOCKTD6,ACC-8TU8IQCE,Emma,Patel,CISO,C-Level,Decision_Maker,emma.patel@aurora-ventures-3.com,aurora-ventures-3.com,2025-07-18T10:19:07.131511
CON-NHO9F43F,ACC-8TU8IQCE,Leo,Miller,CIO,C-Level,Decision_Maker,leo.miller@aurora-ventures-3.com,aurora-ventures-3.com,2023-03-18T11:17:39.131511
CON-L6WS0VHE,ACC-8TU8IQCE,Cameron,Wright,VP Security,VP,Decision_Maker,cameron.wright@aurora-ventures-3.com,aurora-ventures-3.com,2025-04-24T05:47:03.131511
CON-WCOXLOY4,ACC-VF457VSW,Yara,Singh,VP IT,VP,Decision_Maker,yara.singh@greenleaf-aerospace-2.com,greenleaf-aerospace-2.com,2023-05-19T19:07:31.131511
CON-9Y1W21AK,ACC-VF457VSW,Isla,Patel,Risk Analyst,IC,Decision_Influencer,isla.patel@greenleaf-aerospace-2.com,greenleaf-aerospace-2.com,2023-12-18T20:24:35.131511
CON-KNIDFT0D,ACC-VF457VSW,Olivia,Lee,Data Analyst,IC,User,olivia.lee@greenleaf-aerospace-2.com,greenleaf-aerospace-2.com,2024-12-18T20:02:35.131511
CON-OHFOH120,ACC-VF457VSW,Min,Taylor,CIO,C-Level,Decision_Maker,min.taylor@greenleaf-aerospace-2.com,greenleaf-aerospace-2.com,2023-02-01T01:10:39.131511
CON-FK4EORZ6,ACC-C39MHIX9,Jordan,Wilson,CISO,C-Level,Decision_Maker,jordan.wilson@quantum-systems-1.com,quantum-systems-1.com,2023-10-24T13:08:18.131511
CON-FVBUVXPY,ACC-C39MHIX9,Cameron,Young,Security Architect,Director,Decision_Influencer,cameron.young@quantum-systems-1.com,quantum-systems-1.com,2025-06-18T13:27:14.131511
CON-SSL2TUX8,ACC-C39MHIX9,Avery,Hall,CIO,C-Level,Decision_Maker,avery.hall@quantum-systems-1.com,quantum-systems-1.com,2023-11-19T08:26:45.131511
CON-3BPAATMU,ACC-C39MHIX9,Nina,Martinez,Head of Security,Director,Decision_Maker,nina.martinez@quantum-systems-1.com,quantum-systems-1.com,2025-03-21T07:04:25.131511
CON-YCWFZZW8,ACC-0P0Q6WVC,Isla,Walker,VP IT,VP,Decision_Maker,isla.walker@everest-analytics-1.com,everest-analytics-1.com,2024-03-23T20:40:55.131511
CON-KSF1G7CZ,ACC-0P0Q6WVC,Sophia,Kim,VP Security,VP,Decision_Maker,sophia.kim@everest-analytics-1.com,everest-analytics-1.com,2023-02-14T10:03:10.131511
CON-KIETR5W2,ACC-0P0Q6WVC,Avery,Taylor,Sales Ops Manager,Manager,User,avery.taylor@everest-analytics-1.com,everest-analytics-1.com,2023-02-18T11:56:09.131511
CON-T3K6EQUM,ACC-0P0Q6WVC,Jack,Wong,Data Analyst,IC,User,jack.wong@everest-analytics-1.com,everest-analytics-1.com,2023-04-26T10:33:23.131511
CON-Z2VV7DJ9,ACC-B4W2433P,Jamie,Wright,Sales Ops Manager,Manager,User,jamie.wright@sequoia-industries.com,sequoia-industries.com,2023-02-04T16:56:14.131511
CON-OHBBO6Y9,ACC-B4W2433P,Olivia,Chen,VP Security,VP,Decision_Maker,olivia.chen@sequoia-industries.com,sequoia-industries.com,2023-07-09T12:14:48.131511
CON-1N9G4ZLT,ACC-B4W2433P,Kenji,Nguyen,Sales Ops Manager,Manager,User,kenji.nguyen@sequoia-industries.com,sequoia-industries.com,2025-07-07T00:23:11.131511
CON-TOIZTH2A,ACC-B4W2433P,Mateo,Wong,GRC Manager,Manager,Decision_Influencer,mateo.wong@sequoia-industries.com,sequoia-industries.com,2024-10-10T03:47:18.131511
CON-9DZPMQ3C,ACC-3G27PTZZ,Diego,Patel,GRC Manager,Manager,Decision_Influencer,diego.patel@onyx-mining.com,onyx-mining.com,2025-07-06T10:14:29.131511
CON-IJXFAWHW,ACC-3G27PTZZ,Harper,White,Data Analyst,IC,User,harper.white@onyx-mining.com,onyx-mining.com,2024-07-23T19:17:58.131511
CON-83RB8O34,ACC-3G27PTZZ,Cameron,Jones,CIO,C-Level,Decision_Maker,cameron.jones@onyx-mining.com,onyx-mining.com,2024-10-04T09:56:54.131511
CON-S4U0KTGE,ACC-3G27PTZZ,Sophia,Hall,Systems Admin,IC,User,sophia.hall@onyx-mining.com,onyx-mining.com,2025-07-27T01:29:35.131511
CON-9FNUONTY,ACC-SNODE32M,Casey,Nguyen,VP IT,VP,Decision_Maker,casey.nguyen@clearview-systems-1.com,clearview-systems-1.com,2025-09-28T05:13:46.131511
CON-S0C2YD2C,ACC-SNODE32M,Drew,Moore,VP Security,VP,Decision_Maker,drew.moore@clearview-systems-1.com,clearview-systems-1.com,2025-01-10T22:58:24.131511
CON-2MAQALRQ,ACC-SNODE32M,Jordan,Nguyen,VP Security,VP,Decision_Maker,jordan.nguyen@clearview-systems-1.com,clearview-systems-1.com,2024-07-06T09:28:54.131511
CON-I76KL79M,ACC-SNODE32M,Kai,Young,VP IT,VP,Decision_Maker,kai.young@clearview-systems-1.com,clearview-systems-1.com,2022-12-19T21:45:43.131511
CON-10SKWQ74,ACC-NZBETL6O,Mia,Singh,Risk Analyst,IC,Decision_Influencer,mia.singh@primegate-motors.com,primegate-motors.com,2024-05-26T07:15:50.131511
CON-TFTUDFDF,ACC-NZBETL6O,Casey,Kim,Data Analyst,IC,User,casey.kim@primegate-motors.com,primegate-motors.com,2024-12-05T04:38:03.131511
CON-WYODNP7T,ACC-NZBETL6O,Harper,Patel,GRC Manager,Manager,Decision_Influencer,harper.patel@primegate-motors.com,primegate-motors.com,2025-07-15T06:18:37.131511
CON-Q6JCMSOZ,ACC-NZBETL6O,Sam,Lee,Head of Security,Director,Decision_Maker,sam.lee@primegate-motors.com,primegate-motors.com,2025-06-08T15:40:38.131511
CON-YR22TFRR,ACC-JZFO23ER,Jack,Khan,CIO,C-Level,Decision_Maker,jack.khan@truenorth-foods-2.com,truenorth-foods-2.com,2024-12-18T06:03:21.131511
CON-Z70ZIXCL,ACC-JZFO23ER,Mateo,Davis,Security Architect,Director,Decision_Influencer,mateo.davis@truenorth-foods-2.com,truenorth-foods-2.com,2023-07-14T06:51:31.131511
CON-HPO9YSO5,ACC-JZFO23ER,Sophia,Patel,Systems Admin,IC,User,sophia.patel@truenorth-foods-2.com,truenorth-foods-2.com,2024-09-16T16:58:29.131511
CON-W217836F,ACC-JZFO23ER,Mia,Young,CISO,C-Level,Decision_Maker,mia.young@truenorth-foods-2.com,truenorth-foods-2.com,2024-09-08T11:59:25.131511
CON-UR9L6JOS,ACC-6G5M0O1Y,Nina,White,Director of IT,Director,Decision_Maker,nina.white@greenleaf-motors-1.com,greenleaf-motors-1.com,2024-06-29T03:24:29.131511
CON-7WBQBH3V,ACC-6G5M0O1Y,Morgan,Wong,Data Analyst,IC,User,morgan.wong@greenleaf-motors-1.com,greenleaf-motors-1.com,2025-07-07T19:28:53.131511
CON-JYKFJ7MI,ACC-6G5M0O1Y,Riley,Williams,Director of IT,Director,Decision_Maker,riley.williams@greenleaf-motors-1.com,greenleaf-motors-1.com,2022-12-02T19:56:47.131511
CON-BV3001SV,ACC-6G5M0O1Y,Leo,White,Director of IT,Director,Decision_Maker,leo.white@greenleaf-motors-1.com,greenleaf-motors-1.com,2022-12-31T13:36:27.131511
CON-O79VJVJM,ACC-LUS8TW6Z,Mia,Jackson,Security Engineer,IC,Decision_Influencer,mia.jackson@everest-energy-2.com,everest-energy-2.com,2025-07-06T19:05:41.131511
CON-T2189B9P,ACC-LUS8TW6Z,Priya,Chen,Security Engineer,IC,Decision_Influencer,priya.chen@everest-energy-2.com,everest-energy-2.com,2024-07-24T06:57:45.131511
CON-DFG67FOB,ACC-LUS8TW6Z,Mia,Brown,Security Engineer,IC,Decision_Influencer,mia.brown@everest-energy-2.com,everest-energy-2.com,2024-12-22T18:52:38.131511
CON-XE1XTSXR,ACC-LUS8TW6Z,Sam,Kim,Security Architect,Director,Decision_Influencer,sam.kim@everest-energy-2.com,everest-energy-2.com,2025-08-24T22:38:54.131511
CON-OMUA6WI8,ACC-9UDIH75I,Cameron,Lewis,Director of IT,Director,Decision_Maker,cameron.lewis@blueriver-consulting-2.com,blueriver-consulting-2.com,2022-12-15T09:40:01.131511
CON-2OLMJXMT,ACC-9UDIH75I,Jack,Khan,Security Architect,Director,Decision_Influencer,jack.khan@blueriver-consulting-2.com,blueriver-consulting-2.com,2023-04-30T04:00:35.131511
CON-BAO3U6C6,ACC-9UDIH75I,Mateo,Williams,Systems Admin,IC,User,mateo.williams@blueriver-consulting-2.com,blueriver-consulting-2.com,2022-12-11T17:08:39.131511
CON-3A4P1GLB,ACC-9UDIH75I,Riley,Chen,Security Architect,Director,Decision_Influencer,riley.chen@blueriver-consulting-2.com,blueriver-consulting-2.com,2025-06-15T00:48:24.131511
CON-G1I4ZC6Z,ACC-EQXEZ6XI,Mateo,Wright,GRC Manager,Manager,Decision_Influencer,mateo.wright@oakridge-motors.com,oakridge-motors.com,2022-12-13T18:33:26.131511
CON-DKI1UTUA,ACC-EQXEZ6XI,Riley,Nguyen,VP IT,VP,Decision_Maker,riley.nguyen@oakridge-motors.com,oakridge-motors.com,2024-05-02T01:12:25.131511
CON-V7WZSM4U,ACC-EQXEZ6XI,Mateo,King,Security Architect,Director,Decision_Influencer,mateo.king@oakridge-motors.com,oakridge-motors.com,2025-08-11T02:54:32.131511
CON-KO843RQO,ACC-EQXEZ6XI,Arjun,Young,Systems Admin,IC,User,arjun.young@oakridge-motors.com,oakridge-motors.com,2024-11-06T21:59:23.131511
CON-6KRY2N0U,ACC-9IMGPMNV,Alex,Martinez,Security Engineer,IC,Decision_Influencer,alex.martinez@hyperion-labs-2.com,hyperion-labs-2.com,2025-04-02T22:53:03.131511
CON-2HVCYTTK,ACC-9IMGPMNV,Mateo,Lewis,Systems Admin,IC,User,mateo.lewis@hyperion-labs-2.com,hyperion-labs-2.com,2023-07-23T16:24:41.131511
CON-ZNPU5NM9,ACC-9IMGPMNV,Mateo,Thomas,Director of IT,Director,Decision_Maker,mateo.thomas@hyperion-labs-2.com,hyperion-labs-2.com,2023-12-26T18:13:41.131511
CON-HD0MO3HJ,ACC-9IMGPMNV,Taylor,Harris,GRC Manager,Manager,Decision_Influencer,taylor.harris@hyperion-labs-2.com,hyperion-labs-2.com,2024-04-08T01:23:26.131511
CON-KBP7NSQK,ACC-16DV2LI8,Mia,Kim,Director of IT,Director,Decision_Maker,mia.kim@clearview-mining-1.com,clearview-mining-1.com,2024-08-04T21:28:34.131511
CON-YK2GUAMT,ACC-16DV2LI8,Kenji,Walker,Data Analyst,IC,User,kenji.walker@clearview-mining-1.com,clearview-mining-1.com,2024-11-15T03:59:42.131511
CON-E56NFTP7,ACC-16DV2LI8,Yara,Lee,Director of IT,Director,Decision_Maker,yara.lee@clearview-mining-1.com,clearview-mining-1.com,2024-02-11T10:41:03.131511
CON-PB3GZLDH,ACC-16DV2LI8,Quinn,Davis,VP IT,VP,Decision_Maker,quinn.davis@clearview-mining-1.com,clearview-mining-1.com,2024-09-29T12:24:55.131511
CON-E15QAGZ8,ACC-D280MLGU,Rowan,Jones,GRC Manager,Manager,Decision_Influencer,rowan.jones@lighthouse-motors-1.com,lighthouse-motors-1.com,2023-05-20T07:48:35.131511
CON-AMC0W5YK,ACC-D280MLGU,Leo,Clark,GRC Manager,Manager,Decision_Influencer,leo.clark@lighthouse-motors-1.com,lighthouse-motors-1.com,2025-04-27T14:53:39.131511
CON-7Y2CT8TL,ACC-D280MLGU,Jack,Harris,Sales Ops Manager,Manager,User,jack.harris@lighthouse-motors-1.com,lighthouse-motors-1.com,2024-01-13T21:11:55.131511
CON-AYSVH6HF,ACC-D280MLGU,Kenji,Anderson,Sales Ops Manager,Manager,User,kenji.anderson@lighthouse-motors-1.com,lighthouse-motors-1.com,2025-08-01T20:21:50.131511
CON-ILPLBDKB,ACC-R393416N,Ethan,Jackson,VP IT,VP,Decision_Maker,ethan.jackson@truenorth-materials-1.com,truenorth-materials-1.com,2022-11-24T01:05:42.131511
CON-03EITUJM,ACC-R393416N,Isla,Wong,CIO,C-Level,Decision_Maker,isla.wong@truenorth-materials-1.com,truenorth-materials-1.com,2023-10-13T16:07:05.131511
CON-DVVFFMSP,ACC-R393416N,Ava,Brown,Systems Admin,IC,User,ava.brown@truenorth-materials-1.com,truenorth-materials-1.com,2024-10-28T17:59:33.131511
CON-D0Q0XPPJ,ACC-R393416N,Jordan,Wilson,Sales Ops Manager,Manager,User,jordan.wilson@truenorth-materials-1.com,truenorth-materials-1.com,2024-05-29T07:33:40.131511
CON-HDG7MOI1,ACC-0Y8GINUD,Noah,Thomas,CIO,C-Level,Decision_Maker,noah.thomas@truenorth-ai-1.com,truenorth-ai-1.com,2023-11-28T19:28:33.131511
CON-6X5CVLPV,ACC-0Y8GINUD,Rowan,Jones,Risk Analyst,IC,Decision_Influencer,rowan.jones@truenorth-ai-1.com,truenorth-ai-1.com,2022-10-30T16:50:31.131511
CON-QSS17W7Y,ACC-0Y8GINUD,Omar,Wong,Director of IT,Director,Decision_Maker,omar.wong@truenorth-ai-1.com,truenorth-ai-1.com,2023-08-14T11:13:44.131511
CON-FWY1RYOM,ACC-0Y8GINUD,Jack,Williams,Security Architect,Director,Decision_Influencer,jack.williams@truenorth-ai-1.com,truenorth-ai-1.com,2024-01-06T05:45:51.131511
CON-AMRJCBL0,ACC-S0FPS5P2,Olivia,Young,Risk Analyst,IC,Decision_Influencer,olivia.young@truenorth-energy-3.com,truenorth-energy-3.com,2023-09-09T17:41:46.131511
CON-6UV09KWA,ACC-S0FPS5P2,Alex,Rodriguez,GRC Manager,Manager,Decision_Influencer,alex.rodriguez@truenorth-energy-3.com,truenorth-energy-3.com,2023-08-06T13:03:44.131511
CON-ST43OMXO,ACC-S0FPS5P2,Kenji,Williams,Head of Security,Director,Decision_Maker,kenji.williams@truenorth-energy-3.com,truenorth-energy-3.com,2023-05-28T23:56:51.131511
CON-H9AGYOCO,ACC-S0FPS5P2,Cameron,Khan,VP IT,VP,Decision_Maker,cameron.khan@truenorth-energy-3.com,truenorth-energy-3.com,2024-03-28T22:11:01.131511
CON-X8XJP4PV,ACC-9OO5KPM3,Luca,Singh,Risk Analyst,IC,Decision_Influencer,luca.singh@greenleaf-hotels.com,greenleaf-hotels.com,2023-08-23T18:06:14.131511
CON-4UOHW8RE,ACC-9OO5KPM3,Omar,Moore,Security Engineer,IC,Decision_Influencer,omar.moore@greenleaf-hotels.com,greenleaf-hotels.com,2024-02-21T22:05:12.131511
CON-EZS53GUI,ACC-9OO5KPM3,Maya,Garcia,Security Engineer,IC,Decision_Influencer,maya.garcia@greenleaf-hotels.com,greenleaf-hotels.com,2023-07-04T02:46:18.131511
CON-3G3CJ39A,ACC-9OO5KPM3,Jordan,Wilson,Systems Admin,IC,User,jordan.wilson@greenleaf-hotels.com,greenleaf-hotels.com,2023-06-27T16:28:27.131511
CON-MGAO9F12,ACC-GLBS5QA0,Riley,Wilson,Sales Ops Manager,Manager,User,riley.wilson@oakridge-hotels-1.com,oakridge-hotels-1.com,2023-04-06T09:36:34.131511
CON-AOS6I871,ACC-GLBS5QA0,Rowan,Taylor,IT Manager,Manager,Decision_Influencer,rowan.taylor@oakridge-hotels-1.com,oakridge-hotels-1.com,2023-04-15T03:51:19.131511
CON-86KR0UJO,ACC-GLBS5QA0,Riley,Rodriguez,VP Security,VP,Decision_Maker,riley.rodriguez@oakridge-hotels-1.com,oakridge-hotels-1.com,2024-06-07T21:32:38.131511
CON-I57HYUKN,ACC-GLBS5QA0,Noah,Martinez,GRC Manager,Manager,Decision_Influencer,noah.martinez@oakridge-hotels-1.com,oakridge-hotels-1.com,2025-10-07T07:22:19.131511
CON-D9SB0WCO,ACC-50Y75N3I,Ethan,Hall,CIO,C-Level,Decision_Maker,ethan.hall@everest-logistics-2.com,everest-logistics-2.com,2025-02-04T18:26:55.131511
CON-XNHT2BFA,ACC-50Y75N3I,Mateo,Harris,Data Analyst,IC,User,mateo.harris@everest-logistics-2.com,everest-logistics-2.com,2024-08-08T05:56:00.131511
CON-QBFNCMO6,ACC-50Y75N3I,Ethan,Lopez,Systems Admin,IC,User,ethan.lopez@everest-logistics-2.com,everest-logistics-2.com,2024-11-25T07:59:25.131511
CON-7K7E1I6F,ACC-50Y75N3I,Olivia,Young,Data Analyst,IC,User,olivia.young@everest-logistics-2.com,everest-logistics-2.com,2024-10-17T18:14:24.131511
CON-KBYW3TST,ACC-YE76UAZH,Casey,Lee,Head of Security,Director,Decision_Maker,casey.lee@horizon-insurance-1.com,horizon-insurance-1.com,2025-10-10T11:32:13.131511
CON-GY410BSX,ACC-YE76UAZH,Jack,Harris,Sales Ops Manager,Manager,User,jack.harris@horizon-insurance-1.com,horizon-insurance-1.com,2025-05-29T02:32:36.131511
CON-B469OTRJ,ACC-YE76UAZH,Nina,Clark,Risk Analyst,IC,Decision_Influencer,nina.clark@horizon-insurance-1.com,horizon-insurance-1.com,2024-09-30T22:53:58.131511
CON-UAX14MEO,ACC-YE76UAZH,Anika,Moore,VP Security,VP,Decision_Maker,anika.moore@horizon-insurance-1.com,horizon-insurance-1.com,2023-01-18T18:53:49.131511
CON-UHLG0315,ACC-31QLN7VR,Noah,Singh,Sales Ops Manager,Manager,User,noah.singh@everest-mining.com,everest-mining.com,2024-06-10T18:08:33.131511
CON-Z2WA46I4,ACC-31QLN7VR,Jordan,Taylor,CISO,C-Level,Decision_Maker,jordan.taylor@everest-mining.com,everest-mining.com,2023-07-15T20:17:29.131511
CON-ANU0E2BZ,ACC-31QLN7VR,Yara,Lopez,Systems Admin,IC,User,yara.lopez@everest-mining.com,everest-mining.com,2023-10-07T08:45:42.131511
CON-195CSGK5,ACC-31QLN7VR,Ethan,Thomas,Security Architect,Director,Decision_Influencer,ethan.thomas@everest-mining.com,everest-mining.com,2023-04-26T05:13:18.131511
CON-R86U8T74,ACC-A2AV9JQ8,Riley,Hall,VP Security,VP,Decision_Maker,riley.hall@silverline-insurance-1.com,silverline-insurance-1.com,2024-01-01T21:37:39.131511
CON-WMG7RB66,ACC-A2AV9JQ8,Luca,Chen,Risk Analyst,IC,Decision_Influencer,luca.chen@silverline-insurance-1.com,silverline-insurance-1.com,2024-10-23T20:33:37.131511
CON-WP1W798P,ACC-A2AV9JQ8,Drew,Martin,CISO,C-Level,Decision_Maker,drew.martin@silverline-insurance-1.com,silverline-insurance-1.com,2023-03-09T04:11:49.131511
CON-BPU7GG9W,ACC-A2AV9JQ8,Kenji,Davis,Sales Ops Manager,Manager,User,kenji.davis@silverline-insurance-1.com,silverline-insurance-1.com,2023-07-09T19:32:32.131511
CON-KPE6ZMV7,ACC-HN097ALB,Mateo,Garcia,CIO,C-Level,Decision_Maker,mateo.garcia@lighthouse-industries.com,lighthouse-industries.com,2023-06-19T00:53:39.131511
CON-QU0W8IG2,ACC-HN097ALB,Ava,Jackson,Head of Security,Director,Decision_Maker,ava.jackson@lighthouse-industries.com,lighthouse-industries.com,2024-10-30T05:15:04.131511
CON-TWW9EK55,ACC-HN097ALB,Liam,Young,Risk Analyst,IC,Decision_Influencer,liam.young@lighthouse-industries.com,lighthouse-industries.com,2022-10-25T06:06:39.131511
CON-G05TE6AZ,ACC-HN097ALB,Yara,Lee,Head of Security,Director,Decision_Maker,yara.lee@lighthouse-industries.com,lighthouse-industries.com,2023-07-03T12:59:36.131511
CON-BEBGOY1L,ACC-NPMMM9IW,Quinn,Lopez,GRC Manager,Manager,Decision_Influencer,quinn.lopez@sequoia-studios.com,sequoia-studios.com,2024-12-08T17:38:08.131511
CON-0D88H9Q8,ACC-NPMMM9IW,Jamie,Williams,Security Architect,Director,Decision_Influencer,jamie.williams@sequoia-studios.com,sequoia-studios.com,2024-05-17T11:57:00.131511
CON-A1FSLA1M,ACC-NPMMM9IW,Mia,Lewis,GRC Manager,Manager,Decision_Influencer,mia.lewis@sequoia-studios.com,sequoia-studios.com,2023-05-10T14:08:28.131511
CON-E03IQ9DS,ACC-NPMMM9IW,Kai,Hall,Risk Analyst,IC,Decision_Influencer,kai.hall@sequoia-studios.com,sequoia-studios.com,2024-04-04T03:23:49.131511
CON-XH7VOGD3,ACC-S6G2JVJU,Jordan,Jones,Director of IT,Director,Decision_Maker,jordan.jones@clearview-motors-2.com,clearview-motors-2.com,2023-09-27T00:27:40.131511
CON-ITIOJZ0X,ACC-S6G2JVJU,Cameron,Wilson,CISO,C-Level,Decision_Maker,cameron.wilson@clearview-motors-2.com,clearview-motors-2.com,2024-05-25T00:15:24.131511
CON-19K27K1D,ACC-S6G2JVJU,Mia,Brown,Sales Ops Manager,Manager,User,mia.brown@clearview-motors-2.com,clearview-motors-2.com,2023-12-26T14:47:21.131511
CON-7IGF17O8,ACC-S6G2JVJU,Ava,Davis,CISO,C-Level,Decision_Maker,ava.davis@clearview-motors-2.com,clearview-motors-2.com,2023-08-17T20:20:31.131511
CON-JBLQXMMN,ACC-4KUK84UR,Min,Moore,Security Architect,Director,Decision_Influencer,min.moore@sequoia-retail-1.com,sequoia-retail-1.com,2025-08-03T06:23:10.131511
CON-7SAQKMR9,ACC-4KUK84UR,Ava,Hall,Risk Analyst,IC,Decision_Influencer,ava.hall@sequoia-retail-1.com,sequoia-retail-1.com,2025-06-05T16:26:31.131511
